2299.998,0.0,1040359424,172204032,9425125376,3477315584
2299.998,0.0,1040359424,172204032,9425125376,3477315584
2299.998,0.0,1040359424,172204032,9425125376,3477315584
2299.998,0.0,1040359424,172204032,9425125376,3477315584
2299.998,0.0,1040359424,172204032,9425125376,3477315584
2299.998,0.0,1040359424,172199936,9425125376,3477315584
2299.998,0.0,1040359424,172199936,9425125376,3477315584
2299.998,209.299818,1040359424,172199936,9425125376,3477315584
2299.998,0.0,1040359424,172216320,9425125376,3477315584
2299.998,0.0,1040359424,172216320,9425125376,3477315584
2299.998,0.0,1040359424,172212224,9425125376,3477315584
2299.998,0.0,1040359424,172212224,9425125376,3477319680
2299.998,0.0,1040359424,172208128,9425125376,3477319680
2299.998,0.0,1040359424,172208128,9425125376,3477319680
2299.998,0.0,1040359424,172208128,9425125376,3477319680
2299.998,0.0,1040359424,172199936,9425125376,3477319680
2299.998,0.0,1040359424,172199936,9425125376,3477319680
2299.998,0.0,1040359424,172199936,9425125376,3477319680
2299.998,0.0,1040359424,172199936,9425125376,3477319680
2299.998,0.0,1040359424,172199936,9425125376,3477319680
2299.998,0.0,1040359424,172199936,9425125376,3477319680
2299.998,0.0,1040359424,172191744,9425125376,3477319680
2299.998,0.0,1040359424,172191744,9425125376,3477319680
2299.998,0.0,1040359424,172081152,9425125376,3477319680
2299.998,0.0,1040359424,172064768,9425125376,3477319680
2299.998,0.0,1040359424,172064768,9425125376,3477319680
2299.998,0.0,1040359424,172060672,9425125376,3477319680
2299.998,0.0,1040359424,172060672,9425125376,3477319680
2299.998,0.0,1040359424,172060672,9425125376,3477319680
2299.998,0.0,1040359424,172060672,9425125376,3477319680
2299.998,0.0,1040359424,172060672,9425125376,3477319680
2299.998,0.0,1040359424,172052480,9425125376,3477319680
2299.998,0.0,1040359424,172052480,9425125376,3477319680
2299.998,0.0,1040359424,172052480,9425125376,3477319680
2299.998,0.0,1040359424,172052480,9425125376,3477319680
2299.998,0.0,1040359424,172052480,9425125376,3477319680
2299.998,0.0,1040359424,172052480,9425125376,3477319680
2299.998,0.0,1040359424,172048384,9425125376,3477319680
2299.998,0.0,1040359424,172048384,9425125376,3477319680
2299.998,0.0,1040359424,172048384,9425125376,3477319680
2299.998,0.0,1040359424,172048384,9425125376,3477319680
2299.998,0.0,1040359424,172048384,9425125376,3477319680
2299.998,0.0,1040359424,172048384,9425125376,3477319680
2299.998,0.0,1040359424,172044288,9425125376,3477319680
2299.998,0.0,1040359424,172044288,9425125376,3477319680
2299.998,0.0,1040359424,172044288,9425125376,3477319680
2299.998,209.299818,1040359424,172044288,9425125376,3477319680
2299.998,0.0,1040359424,172044288,9425125376,3477319680
2299.998,0.0,1040359424,172040192,9425125376,3477319680
2299.998,0.0,1040359424,172167168,9425125376,3477319680
2299.998,0.0,1040359424,172167168,9425125376,3477319680
2299.998,0.0,1040359424,172167168,9425125376,3477319680
2299.998,0.0,1040359424,172167168,9425125376,3477319680
2299.998,0.0,1040359424,172167168,9425125376,3477319680
2299.998,0.0,1040359424,172158976,9425125376,3477319680
2299.998,0.0,1040359424,172158976,9425125376,3477319680
2299.998,0.0,1040359424,172158976,9425125376,3477319680
2299.998,0.0,1040359424,172158976,9425125376,3477319680
2299.998,0.0,1040359424,172158976,9425125376,3477319680
2299.998,0.0,1040359424,172158976,9425125376,3477319680
