1, 2.576715, 40.783808
2, 3.335790, 22.437762
3, 4.768148, 9.566193
4, 4.911473, 9.843288
5, 4.962250, 9.518680
6, 4.827227, 10.757491
7, 4.263985, 16.665476
8, 4.112116, 18.918908
9, 3.852600, 20.684781
10, 3.828314, 19.901471
11, 4.006432, 17.700716
12, 4.408940, 14.565469
13, 4.613018, 11.351975
14, 4.745886, 10.646611
15, 5.016547, 8.317206
16, 4.699776, 10.182075
17, 4.719682, 9.983196
18, 4.507126, 12.160048
19, 4.174477, 15.503779
20, 4.016456, 18.004194
21, 4.021200, 17.749523
22, 4.050704, 17.575823
23, 3.725141, 22.097533
24, 4.029991, 19.717906
25, 3.762920, 22.105185
26, 3.371325, 30.574941
27, 2.976134, 28.784809
28, 3.499939, 20.597283
29, 3.497980, 18.226554
30, 3.240007, 21.825336
31, 3.159913, 22.930708
32, 3.155631, 23.332491
33, 3.241655, 21.357989
34, 2.861807, 26.781238
35, 2.632081, 29.653616
36, 3.109467, 23.436661
37, 2.883947, 25.635310
38, 2.767589, 35.190530
39, 3.553749, 19.467263
40, 3.777170, 15.131778
41, 3.732689, 15.213494
42, 3.311761, 20.617536
43, 3.458176, 18.823271
44, 3.550211, 18.825161
45, 3.708114, 14.979803
46, 4.096216, 10.776782
47, 4.155795, 8.551617
48, 4.263617, 7.707219
49, 4.561537, 7.351753
50, 4.142068, 9.547696
51, 4.202729, 6.183976
52, 4.012182, 11.670368
53, 3.751190, 12.732868
54, 3.966443, 10.505795
55, 4.059195, 10.032009
56, 3.938027, 13.523484
57, 4.256367, 14.453436
58, 3.925440, 18.375256
59, 3.697870, 17.633050
60, 3.972276, 12.342208
61, 4.168238, 11.787668
62, 4.309694, 11.073023
63, 4.258841, 12.286538
64, 4.612192, 8.674978
65, 4.856267, 5.695708
66, 4.954314, 4.218364
67, 4.798099, 6.044018
68, 4.752294, 6.495759
69, 4.647798, 9.326311
70, 4.641057, 8.719412
71, 4.750762, 7.457379
72, 5.092464, 4.921001
73, 5.082932, 4.117228
74, 4.959872, 4.952838
75, 4.849653, 5.233033
76, 4.713331, 9.057446
77, 4.889648, 7.695609
78, 5.068865, 7.172489
79, 4.793494, 10.560655
80, 5.070802, 6.983245
81, 5.039383, 8.368385
82, 5.152743, 4.505474
83, 5.111625, 4.838661
84, 5.123239, 5.390761
85, 5.314594, 2.742315
86, 5.187968, 2.368306
87, 4.832603, 6.529911
88, 5.036049, 5.164104
89, 5.084357, 8.280884
90, 4.329851, 13.033971
91, 4.092079, 15.788142
92, 4.126895, 15.659337
93, 4.290336, 17.386781
94, 4.635996, 14.064554
95, 4.594199, 13.033685
96, 4.706845, 7.764905
97, 5.003505, 1.811440
98, 4.792417, 1.824021
99, 4.590377, 5.431918
100, 4.474614, 9.863736
101, 4.445269, 11.080866
102, 4.473271, 11.318181
103, 4.751674, 10.543891
104, 4.572693, 12.688242
105, 4.419471, 13.850823
106, 4.373155, 14.713414
107, 4.206671, 17.985177
108, 4.469913, 14.020840
109, 4.271214, 14.662871
110, 3.916123, 19.099560
111, 3.152090, 29.343222
112, 3.770873, 19.516724
113, 3.808833, 19.469676
114, 3.999751, 16.076752
115, 3.744806, 17.131073
116, 3.703659, 18.843294
117, 3.692526, 18.903241
118, 3.704799, 19.332432
119, 4.428791, 11.780636
120, 4.182547, 11.254164
121, 3.803239, 16.391481
122, 3.400426, 19.991099
123, 4.889923, 14.616615
124, 3.229540, 27.157072
125, 3.338534, 23.917182
126, 3.577899, 21.483018
127, 3.789074, 17.448971
128, 4.022409, 16.262406
129, 3.522427, 22.278303
130, 4.039339, 16.404691
131, 3.832378, 20.303132
132, 4.022193, 16.434494
133, 3.895957, 17.277289
134, 3.867258, 17.423811
135, 4.015817, 16.462920
136, 3.994455, 16.486844
137, 4.168128, 14.701642
138, 4.431594, 10.511955
139, 4.359042, 11.832119
140, 4.357275, 12.205965
141, 4.363260, 12.036477
142, 4.494009, 8.766056
143, 4.443711, 7.841002
