1, 52.112394
2, 48.643365
3, 50.122837
4, 49.992500
5, 51.352308
6, 53.010962
7, 51.092596
8, 48.680529
9, 45.785288
10, 43.653606
11, 43.902981
12, 46.836068
13, 50.217981
14, 48.304471
15, 48.661779
16, 49.385192
17, 51.984760
18, 52.321971
19, 51.434760
20, 49.113702
21, 50.193654
22, 50.112308
23, 48.083846
24, 46.368447
25, 48.336202
26, 46.343654
27, 41.418510
28, 37.119519
29, 37.667404
30, 36.182500
31, 35.570913
32, 39.583365
33, 38.605288
34, 41.105192
35, 43.486953
36, 47.077471
37, 45.989854
38, 49.904951
39, 49.650243
40, 51.030433
41, 51.606538
42, 46.141971
43, 48.142981
44, 50.836346
45, 52.354279
46, 50.831923
47, 50.838058
48, 51.079519
49, 50.825192
50, 54.607356
51, 55.398606
52, 56.684615
53, 54.069663
54, 54.105529
55, 53.882596
56, 54.711731
57, 54.416587
58, 55.840529
59, 54.464709
60, 56.699471
61, 57.635577
62, 55.865433
63, 56.051298
64, 56.618125
65, 57.168654
66, 55.136154
67, 54.638077
68, 55.882885
69, 53.870769
70, 52.631748
71, 53.756010
72, 49.345769
73, 47.447500
74, 47.104087
75, 50.943894
76, 50.328317
77, 47.753365
78, 50.407933
79, 51.814471
80, 51.040385
81, 50.472163
82, 50.040485
83, 51.021923
84, 53.865673
85, 53.706202
86, 52.420962
87, 55.412404
88, 51.699519
89, 49.966505
90, 52.511971
91, 44.749231
92, 47.787837
93, 48.791505
94, 47.959567
95, 49.097163
96, 48.315337
97, 48.597837
98, 48.251442
99, 51.771105
100, 47.033606
101, 46.051250
102, 46.310721
103, 46.292644
104, 45.034567
105, 48.646262
106, 48.154712
107, 48.458846
108, 48.880721
109, 48.109760
110, 47.503077
111, 50.762500
112, 44.531635
113, 46.748221
114, 41.851442
115, 43.156202
116, 42.801058
117, 48.927718
118, 45.582981
119, 44.606779
120, 45.927740
121, 48.143702
122, 47.244087
123, 50.212212
124, 47.635577
125, 47.468365
126, 48.963221
127, 49.558798
128, 49.695049
129, 50.099279
130, 50.848990
131, 59.012475
132, 59.380385
133, 64.109942
134, 65.379891
135, 67.699183
136, 64.993125
137, 64.801330
138, 57.428798
139, 55.179087
140, 55.783981
141, 56.305481
142, 56.423269
143, 55.810337
144, 52.911923
145, 50.601058
146, 49.874087
147, 49.395481
148, 48.635144
149, 62.009087
150, 65.489406
151, 66.302816
151, 66.302816
