1, 33.977602
2, 26.517157
3, 24.755000
4, 26.430441
5, 29.525297
6, 27.317500
7, 24.294604
8, 24.797108
9, 25.894010
10, 26.415588
11, 27.578020
12, 26.531176
13, 25.936436
14, 29.351618
15, 31.609950
16, 29.890392
17, 30.028465
18, 29.376127
19, 26.812178
20, 27.897353
21, 28.241569
22, 29.297129
23, 30.174853
24, 29.774505
25, 29.763922
26, 32.518267
27, 30.543382
28, 27.598020
29, 28.115882
30, 29.186386
31, 29.188529
32, 28.969406
33, 29.004461
34, 28.811238
35, 28.944706
36, 29.966584
37, 29.426863
38, 29.703317
39, 31.063922
40, 31.914752
41, 33.367353
42, 31.843431
43, 29.876980
44, 28.830343
45, 28.516287
46, 28.589363
47, 30.128366
48, 29.239412
49, 29.520693
50, 27.922500
51, 28.243317
52, 28.076961
53, 28.431733
54, 26.008627
55, 27.596436
56, 29.138284
57, 29.452574
58, 25.901127
59, 26.933812
60, 28.353137
61, 28.465637
62, 27.940347
63, 29.165441
64, 27.727970
65, 24.214020
66, 27.269703
67, 28.476471
68, 27.574059
69, 26.831765
70, 28.862228
71, 32.725549
72, 22.496089
73, 26.068235
74, 27.441436
75, 27.770049
76, 27.508713
77, 28.067647
78, 26.688515
79, 26.277059
80, 28.825248
81, 26.802647
82, 24.920882
83, 25.486782
84, 25.401176
85, 25.208267
86, 24.164216
87, 24.006733
88, 24.777647
89, 26.241287
90, 26.644461
91, 28.858416
92, 29.488088
93, 27.868564
94, 28.270539
95, 29.254901
96, 27.867941
97, 25.888960
98, 28.272941
99, 28.994851
100, 24.777304
101, 26.082010
102, 27.297129
103, 25.376618
104, 26.814901
105, 26.576520
106, 24.436782
107, 24.944118
108, 24.877426
109, 28.364050
110, 23.764286
111, 23.236814
112, 27.441634
113, 26.896225
114, 29.365000
115, 30.326569
116, 29.680200
117, 23.348676
118, 27.328119
119, 25.579020
120, 24.012426
121, 24.645882
122, 24.690490
123, 24.579307
124, 24.371520
125, 25.037525
126, 25.030000
127, 20.614802
128, 18.181225
129, 17.889158
130, 16.820637
131, 16.980198
132, 16.563775
133, 17.649455
134, 22.033775
135, 25.535594
136, 24.301716
137, 25.078416
138, 25.877289
139, 29.692079
140, 28.524804
140, 28.524804
